,Condition,Date/Time,current,power,voltage
198,open,Wed Oct 23 18:27:15 2019,0.0,0.0,1.97
199,open,Wed Oct 23 18:27:16 2019,0.0,0.0,1.99
200,open,Wed Oct 23 18:27:17 2019,0.0,0.0,1.95
201,open,Wed Oct 23 18:27:18 2019,0.0,0.0,2.02
202,open,Wed Oct 23 18:27:19 2019,0.0,0.0,2.04
203,open,Wed Oct 23 18:27:20 2019,0.0,0.0,2.04
204,open,Wed Oct 23 18:27:21 2019,0.0,0.0,2.03
205,open,Wed Oct 23 18:27:22 2019,0.0,0.0,1.97
206,open,Wed Oct 23 18:27:23 2019,0.0,0.0,2.03
207,open,Wed Oct 23 18:27:24 2019,0.0,0.0,1.99
208,open,Wed Oct 23 18:27:25 2019,0.0,0.0,1.95
209,open,Wed Oct 23 18:27:26 2019,0.0,0.0,1.97
210,open,Wed Oct 23 18:27:27 2019,0.0,0.0,2.01
211,open,Wed Oct 23 18:27:28 2019,0.0,0.0,2.03
212,open,Wed Oct 23 18:27:29 2019,0.0,0.0,2.0
213,open,Wed Oct 23 18:27:30 2019,0.0,0.0,2.03
214,open,Wed Oct 23 18:27:31 2019,0.0,0.0,2.02
215,open,Wed Oct 23 18:27:32 2019,0.0,0.0,1.94
216,open,Wed Oct 23 18:27:33 2019,0.0,0.0,2.01
217,open,Wed Oct 23 18:27:34 2019,0.0,0.0,1.98
218,open,Wed Oct 23 18:27:35 2019,0.0,0.0,1.99
219,open,Wed Oct 23 18:27:36 2019,0.0,0.0,2.01
220,open,Wed Oct 23 18:27:37 2019,0.0,0.0,2.01
221,open,Wed Oct 23 18:27:38 2019,0.0,0.0,1.96
222,open,Wed Oct 23 18:27:39 2019,0.0,0.0,2.03
223,open,Wed Oct 23 18:27:40 2019,0.0,0.0,1.95
224,open,Wed Oct 23 18:27:41 2019,0.0,0.0,2.04
225,open,Wed Oct 23 18:27:42 2019,0.0,0.0,2.03
226,open,Wed Oct 23 18:27:43 2019,0.0,0.0,1.98
227,open,Wed Oct 23 18:27:44 2019,0.0,0.0,1.97
228,open,Wed Oct 23 18:27:45 2019,0.0,0.0,2.03
229,open,Wed Oct 23 18:27:46 2019,0.0,0.0,2.0
230,open,Wed Oct 23 18:27:47 2019,0.0,0.0,1.98
231,open,Wed Oct 23 18:27:48 2019,0.0,0.0,2.0
